9.960007      1.004469     0.2685991E-01
9.990006      1.003865     0.2680215E-01
10.02001      1.003957     0.2633552E-01
10.05001      1.004601     0.2745904E-01
10.08001      1.003662     0.2631741E-01
10.11001      1.004401     0.2668849E-01
10.14001      1.004180     0.2596858E-01
10.17000      1.004289     0.2651821E-01
10.20000      1.004778     0.2597087E-01
10.23000      1.003845     0.2535539E-01
10.26000      1.004827     0.2566149E-01
10.29000      1.002941     0.2566381E-01
10.32000      1.004183     0.2570559E-01
10.35000      1.003481     0.2582126E-01
10.38000      1.002572     0.2566614E-01
10.41000      1.002921     0.2553809E-01
10.44000      1.002621     0.2542816E-01
10.47000      1.002042     0.2515952E-01
10.50000      1.002790     0.2588351E-01
10.53000      1.002829     0.2575192E-01
10.56000      1.002544     0.2594102E-01
10.59000      1.001515     0.2491192E-01
10.62000      1.002737     0.2416622E-01
10.65000      1.002279     0.2554042E-01
10.68000      1.002113     0.2460860E-01
10.71000      1.001812     0.2554276E-01
10.74000      1.001697     0.2446771E-01
10.77000      1.001624     0.2542816E-01
10.80000      1.000856     0.2396063E-01
10.83000     0.9993327     0.2456860E-01
10.86000      1.001413     0.2458922E-01
10.89000      1.000244     0.2409706E-01
10.92000      1.000496     0.2393823E-01
10.95000      1.000891     0.2403267E-01
10.98000      1.000435     0.2412920E-01
11.01000      1.000740     0.2408469E-01
11.04000     0.9999489     0.2371811E-01
11.07000      1.000467     0.2297777E-01
11.10000     0.9995973     0.2466183E-01
11.13000     0.9991900     0.2456618E-01
11.16000      1.000143     0.2407727E-01
11.19000     0.9986801     0.2389836E-01
11.22000     0.9993251     0.2348831E-01
11.25000     0.9986981     0.2369799E-01
11.27999     0.9986188     0.2343241E-01
11.30999     0.9985617     0.2352254E-01
11.33999     0.9982331     0.2319721E-01
11.36999     0.9988719     0.2384968E-01
11.39999     0.9989137     0.2378210E-01
11.42999     0.9985293     0.2308904E-01
11.45999     0.9985128     0.2368416E-01
11.48999     0.9978683     0.2304641E-01
11.51999     0.9979641     0.2337766E-01
11.54999     0.9985074     0.2340569E-01
11.57999     0.9982732     0.2307484E-01
11.60999     0.9988033     0.2309550E-01
11.63999     0.9973204     0.2261037E-01
11.66999     0.9978855     0.2259587E-01
11.69999     0.9979606     0.2288159E-01
11.72999     0.9977359     0.2294143E-01
11.75999     0.9971473     0.2301276E-01
11.78999     0.9975967     0.2180109E-01
11.81999     0.9964535     0.2271426E-01
11.84999     0.9971025     0.2215231E-01
11.87999     0.9965497     0.2255759E-01
11.90999     0.9966598     0.2264067E-01
11.93999     0.9983563     0.2281376E-01
11.96999     0.9971074     0.2243306E-01
11.99999     0.9972667     0.2178878E-01
12.02999     0.9976932     0.2282943E-01
12.05999     0.9967555     0.2235720E-01
12.08999     0.9974869     0.2202955E-01
12.11999     0.9973198     0.2195773E-01
12.14999     0.9973271     0.2204713E-01
12.17999     0.9972445     0.2235720E-01
12.20999     0.9973706     0.2219398E-01
12.23999     0.9972757     0.2243306E-01
12.26999     0.9973452     0.2169969E-01
12.29999     0.9984260     0.2172989E-01
12.32999     0.9981337     0.2253776E-01
12.35999     0.9985650     0.2171205E-01
12.38999     0.9989924     0.2216442E-01
12.41998     0.9989083     0.2135358E-01
12.44998     0.9989038     0.2175593E-01
12.47998     0.9997615     0.2139820E-01
12.50998     0.9998253     0.2159092E-01
12.53998      1.000477     0.2137033E-01
12.56998     0.9998767     0.2242110E-01
12.59998     0.9999503     0.2152872E-01
12.62998      1.000042     0.2077348E-01
12.65998      1.000548     0.2136196E-01
12.68998      1.000968     0.2173811E-01
12.71998      1.000812     0.2127248E-01
12.74998      1.000389     0.2132565E-01
12.77998      1.000585     0.2017967E-01
12.80998      1.001197     0.1988810E-01
12.83998      1.001162     0.2090505E-01
12.86998      1.001676     0.2104996E-01
12.89998      1.001026     0.2132845E-01
12.92998      1.001412     0.2187751E-01
12.95998      1.001591     0.2070451E-01
12.98998      1.001485     0.2154256E-01
13.01998      1.001886     0.2208090E-01
13.04998      1.002342     0.2149270E-01
13.07998      1.001804     0.2148160E-01
13.10998      1.002008     0.2144828E-01
13.13998      1.001669     0.2065839E-01
13.16998      1.001891     0.2141212E-01
13.19998      1.001767     0.2176278E-01
13.22998      1.001167     0.2114602E-01
13.25998      1.001920     0.2117137E-01
13.28998      1.001994     0.2135917E-01
13.31998      1.002012     0.2241578E-01
13.34998      1.001651     0.2173537E-01
13.37998      1.001532     0.2180109E-01
13.40998      1.001628     0.2208899E-01
13.43998      1.001246     0.2162816E-01
13.46998      1.001670     0.2096484E-01
13.49998      1.001260     0.2102730E-01
13.52997      1.001378     0.2178194E-01
13.55997      1.000951     0.2183660E-01
13.58997      1.001459     0.2254041E-01
13.61997      1.001440     0.2181475E-01
13.64997      1.001182     0.2199164E-01
13.67997      1.001011     0.2151764E-01
13.70997      1.000758     0.2203766E-01
13.73997      1.000929     0.2236786E-01
13.76997      1.001099     0.2226637E-01
13.79997      1.001471     0.2233586E-01
13.82997      1.002167     0.2253776E-01
13.85997      1.000852     0.2161713E-01
13.88997      1.001072     0.2175730E-01
